,0,1
164,225.0,9175.0
165,227.5,9250.0
166,228.5,9275.0
167,226.0,9300.0
168,225.0,9475.0
169,226.0,9600.0
170,229.5,9575.0
171,232.5,9800.0
172,237.0,9850.0
173,239.5,9725.0
174,240.0,9750.0
175,242.0,9900.0
176,242.0,9750.0
177,236.5,9775.0
178,235.0,9800.0
179,237.0,9975.0
180,240.0,10000.0
181,240.5,9975.0
182,242.0,10100.0
183,248.5,10100.0
184,255.5,10025.0
185,261.5,9925.0
186,266.0,9850.0
187,258.0,9975.0
188,258.0,9950.0
189,255.0,10000.0
190,258.5,10025.0
191,253.0,9925.0
192,255.0,9900.0
193,259.5,9850.0
194,259.5,9950.0
195,253.0,9900.0
196,239.0,9650.0
197,240.0,9775.0
198,238.5,9825.0
199,232.5,9775.0
200,236.5,9775.0
201,242.5,9950.0
202,239.5,10150.0
203,245.0,10250.0
204,246.5,10350.0
205,246.0,10225.0
206,243.0,10375.0
207,240.0,10700.0
208,241.5,10625.0
209,250.0,10600.0
210,247.0,10575.0
211,249.5,10700.0
212,250.5,10625.0
213,254.0,10750.0
214,259.0,10850.0
215,257.0,11100.0
216,255.0,11175.0
217,255.0,11125.0
218,255.0,11150.0
219,253.0,11150.0
220,252.5,10875.0
221,251.5,10875.0
222,245.0,11050.0
223,243.5,11150.0
224,251.0,11175.0
225,245.0,11200.0
226,244.0,11150.0
227,246.0,11100.0
228,247.5,11100.0
229,246.5,11050.0
230,244.0,10975.0
231,245.0,10750.0
232,245.5,10850.0
233,248.0,10950.0
234,245.0,10850.0
235,244.5,10725.0
236,243.5,10600.0
237,238.0,10575.0
238,238.0,10525.0
239,244.5,10525.0
240,229.0,10575.0
241,226.5,10550.0
242,227.0,10425.0
243,225.0,10350.0
244,222.0,10300.0
245,223.5,10275.0
246,227.0,10700.0
247,223.0,10625.0
248,220.5,10525.0
249,223.0,10450.0
250,223.5,10500.0
251,228.0,10425.0
252,229.5,10350.0
253,229.5,10350.0
254,233.0,10350.0
